date,close,high,low,open,volume
2002-09-06,38.907325744628906,39.23207395752856,38.791661579130256,39.134204540106715,140000
2002-09-09,38.8494873046875,39.07191651853227,38.81834735050925,38.925112422834616,83800
2002-09-10,39.036312103271484,39.14752666766827,38.70266841008113,38.77829349931115,336000
2002-09-11,38.83171844482422,38.836167982387224,38.59149432646274,38.70270900751883,177700
2002-09-12,39.13418197631836,39.20980706654038,38.9117528446071,38.916202377561106,43400
2002-09-13,39.49451446533203,39.56569341368271,39.227600197015114,39.29432961259411,155100
2002-09-16,39.56123352050781,39.69024278510882,39.547888319686706,39.68134372189597,73000
2002-09-17,39.63686752319336,39.73473687660848,39.3076733840689,39.43223314514307,75400
2002-09-18,39.64577102661133,39.84150636135449,39.60128248353399,39.6635657650424,196600
2002-09-19,39.912662506103516,39.93490337093283,39.708028222087954,39.90376344497388,109900
2002-09-20,39.725833892822266,39.823699834223696,39.61906549384165,39.79255989968726,113500
2002-09-23,40.08171081542969,40.14399067275773,39.93490684001458,40.03722568790932,163200
2002-09-24,40.33974838256836,40.45541248401487,40.13066445095327,40.17070346045368,251900
2002-09-25,39.85039520263672,40.197384028012905,39.70804072571319,40.08171995488803,127200
2002-09-26,39.75697708129883,39.82815262577967,39.41888391151868,39.61462259833854,429000
2002-09-27,40.0550537109375,40.0550537109375,39.80593407456044,39.82817495980811,298200
2002-09-30,40.21517562866211,40.437604693650286,40.0728211628296,40.33083969277545,297800
2002-10-01,39.716392517089844,39.877151738527175,39.653875420633796,39.81463464207113,257500
2002-10-02,39.94411849975586,39.95751793614953,39.671721210811235,39.850342886550756,91000
2002-10-03,39.84587097167969,39.97090509487099,39.653853309086095,39.877129502477516,29900
2002-10-04,39.970947265625,40.06472295695512,39.475273320788666,39.475273320788666,131000
2002-10-07,40.037879943847656,40.17184358665042,39.94856744172222,40.145051539474586,433800
2002-10-08,40.051326751708984,40.42196303298718,39.90396349154108,39.96648061883754,530900
2002-10-09,40.2567138671875,40.3594190478586,40.16740131124996,40.32369743240924,402900
2002-10-10,39.93965148925781,40.265632863930264,39.868201463237966,40.265632863930264,97100
2002-10-11,39.46632385253906,39.84142986793342,39.323427134038,39.78784232089808,421800
2002-10-14,39.408260345458984,39.542227465777444,39.32788075465299,39.51989847674923,18300
2002-10-15,38.47496795654297,38.984037572640155,38.47050147726479,38.85007044969859,297100
2002-10-16,38.49283218383789,38.67145390256233,38.354401970116264,38.67145390256233,125200
2002-10-17,38.02396011352539,38.207044934609215,37.9882350826561,38.01949363293512,233400
2002-10-18,38.122196197509766,38.13112575034734,37.63545209817714,37.96590006398196,459100
2002-10-21,37.751556396484375,38.22490105203237,37.73369388403952,38.18024647438318,134900
2002-10-22,37.64438247680664,37.88998434264791,37.608657454054054,37.88998434264791,205000
2002-10-23,37.657745361328125,38.04624356928833,37.59076185435898,37.84529645530358,127800
2002-10-24,37.98823928833008,38.06861891322158,37.54615305489024,37.58187808971465,339600
2002-10-25,38.12662124633789,38.20700076941626,38.02391615996818,38.113225226978585,146100
2002-10-28,38.07307434082031,38.24276309658146,38.046278869017925,38.207038072128846,97800
2002-10-29,38.5687370300293,38.800942809178935,38.30080282964718,38.32313181532065,125000
2002-10-30,38.55534362792969,38.7071732590341,38.43477594443021,38.56874306558555,31900
2002-10-31,38.72950744628906,38.78755805622077,38.412452110796146,38.42585155025042,512700
2002-11-01,38.56757736206055,38.993712269766355,38.24012377001751,38.71111786571387,125100
2002-11-04,38.397151947021484,38.464437361555674,38.240154927960596,38.3433263532168,342500
2002-11-05,38.24909210205078,38.39711920333814,38.16835035791908,38.39711920333814,73800
2002-11-06,38.40160369873047,38.634855712155776,38.08760994560501,38.1504086962301,118500
2002-11-07,39.3525390625,39.3525390625,38.95780037332916,39.04751526735584,147900
2002-11-08,39.6710319519043,39.7652300541206,39.45123295779189,39.65308896734771,294700
2002-11-11,39.88634490966797,39.88634490966797,39.653092931661746,39.7203782749072,70000
2002-11-12,39.657562255859375,39.98949880303792,39.63961927732632,39.98949880303792,494300
2002-11-13,39.7428092956543,39.78318187544289,39.45572832353032,39.675523944190054,104700
2002-11-14,38.91743469238281,39.31665659498855,38.91743469238281,39.31665659498855,118000
2002-11-15,39.074493408203125,39.12832243469183,38.693213881842055,38.81881152137003,110700
2002-11-18,39.2494010925293,39.30771325641877,39.007175806542264,39.03408858644876,32200
2002-11-19,39.3929443359375,39.57685747070328,39.2538904004741,39.45125650384361,51800
2002-11-20,39.007144927978516,39.572336814535014,38.93985960920002,39.56336361348536,307400
2002-11-21,38.63037872314453,38.80083201326445,38.51375098660154,38.80083201326445,323200
2002-11-22,38.59449768066406,38.75149460249074,38.52272570367116,38.72458182225652,184800
2002-11-25,38.5227165222168,38.74699876345012,38.48683396454877,38.57654549213194,288200
2002-11-26,39.007144927978516,39.034057686580525,38.6438089977575,38.666235155834684,377800
2002-11-27,38.12796401977539,38.72455533695996,38.1100210377991,38.68866937300738,325600
2002-11-29,38.37467956542969,38.41056211068154,38.190766548564206,38.19973975158284,31700
2002-12-02,38.410255432128906,38.4823551703471,37.91908885766024,38.01371718564307,284900
2002-12-03,38.46434783935547,38.61755469632855,38.35620162043881,38.61755469632855,113800
2002-12-04,38.66261291503906,38.75273417749884,38.54995961801145,38.70767354626895,129000
2002-12-05,38.761775970458984,38.87893645580781,38.41931214852941,38.428322906829216,206400
2002-12-06,38.82936096191406,39.2439245193629,38.644611231317285,39.20337095822258,440500
2002-12-09,39.0456428527832,39.13576413697474,38.82934695765424,38.84286480649231,400300
2002-12-10,39.14927673339844,39.17180877037665,38.97804494124497,39.027612672272106,151600
2002-12-11,39.410614013671875,39.49623158694311,39.185307505403976,39.27092507867521,163800
2002-12-12,39.374595642089844,39.47373113508865,39.23039949897537,39.23039949897537,135800
2002-12-13,38.99156951904297,39.275458107186545,38.99156951904297,39.26644391567676,425800
2002-12-16,38.69866180419922,39.1582892103614,38.68063686298638,39.1582892103614,115700
2002-12-17,38.69866180419922,38.910450566067475,38.60854053604107,38.887921967980944,290600
2002-12-18,39.00061798095703,39.06370362533281,38.86543249277477,38.969075158769144,191000
2002-12-19,39.34757614135742,39.42417962188702,39.04566587956996,39.11325860152905,134400
2002-12-20,39.374595642089844,39.45570618746093,39.27095649061454,39.30700638586996,41900
2002-12-23,39.38359069824219,39.38359069824219,38.865384878941846,39.36556575937285,74200
2002-12-24,39.60441970825195,39.6900373722331,39.581887658391196,39.65398746761913,46600
2002-12-26,39.68100357055664,39.68100357055664,39.53230380383649,39.60890723485997,13500
2002-12-27,40.118141174316406,40.118141174316406,39.78018086550717,39.90184850190812,140200
2002-12-30,40.212730407714844,40.212730407714844,39.937856016412695,40.059523534087646,274900
2002-12-31,40.111289978027344,40.455477244317265,39.99807080077705,40.28338188358476,109400
2003-01-02,39.074188232421875,39.807849488246745,39.04248701208725,39.71727210502362,192100
2003-01-03,39.16477966308594,39.19195116021168,38.870409108581605,39.01532951854411,311200
2003-01-06,39.060611724853516,39.07872720578166,38.86134488981865,39.02438076299723,35600
2003-01-07,39.20102310180664,39.28707081790003,39.0244013883766,39.03346086121618,69800
2003-01-08,39.395755767822266,39.46368798558804,39.30065204502063,39.34593903847244,160100
2003-01-09,38.63948440551758,39.024429352810024,38.50361985697719,39.024429352810024,237500
2003-01-10,38.73908615112305,38.911178110204105,38.54887870342669,38.911178110204105,145200
2003-01-13,38.802486419677734,38.8885341218966,38.675681461782126,38.739083940729934,53300
2003-01-14,38.9383544921875,39.07421547899767,38.929295019961046,38.94741050923766,98900
2003-01-15,39.12856674194336,39.26442774540298,39.03798928446023,39.07422026745348,129600
2003-01-16,39.1828727722168,39.219103721007656,38.775286691426714,39.11947033941952,57900
2003-01-17,39.37760543823242,39.50894002166156,39.36854942962523,39.445537595892056,97700
2003-01-21,39.604087829589844,39.604087829589844,39.30972057672075,39.34594810672606,107500
2003-01-22,39.798805236816406,39.80786470618895,39.635769339862506,39.70823127414211,107100
2003-01-23,39.604087829589844,39.717307066901625,39.53615905134431,39.54521507005141,110700
2003-01-24,39.83954620361328,40.05239871115139,39.73538308847869,39.73538308847869,285300
2003-01-27,39.694644927978516,39.871266571158436,39.62671272940736,39.8078641072054,150500
2003-01-28,39.694644927978516,39.75351765731344,39.44556135160933,39.694644927978516,454700
2003-01-29,39.47727966308594,39.798821856581675,39.39123539916631,39.77618008404562,221400
2003-01-30,39.77162170410156,39.807852660277824,39.44555000886351,39.490836976496766,108600
2003-01-31,39.88031005859375,39.94824223582703,39.64481576004897,39.80785160333922,182300
2003-02-03,39.93850326538086,39.95214016898758,39.67945757370479,39.843065743953176,55200
2003-02-04,40.1157341003418,40.174816931530074,40.04302130381308,40.16118349888733,56900
2003-02-05,39.77034378051758,40.3111562775515,39.733985647202,40.09756004575294,223300
2003-02-06,40.093021392822266,40.1112004626452,39.89760072635455,39.920321963155935,120900
2003-02-07,40.18391036987305,40.229356307493724,39.82488156825497,39.88850657438448,247200
2003-02-10,39.90212631225586,40.17480528798924,39.85213476218625,40.04755533046708,76600
2003-02-11,39.893062591552734,39.95214544640998,39.734000034828775,39.811258495622745,259100
2003-02-12,40.033912658691406,40.05209171675774,39.84303774994613,39.9021205554869,121300
2003-02-13,40.252079010009766,40.52930372321545,40.070291801256474,40.11573773661914,440200
2003-02-14,39.906681060791016,40.161184523389615,39.81578919598591,40.12937202397759,829700
2003-02-18,39.9566764831543,39.983946819069814,39.69308519555489,39.793068336872096,213200
2003-02-19,40.2293815612793,40.31118568726974,40.10667710594611,40.17030215201591,62100
2003-02-20,40.36570358276367,40.40206172518123,40.14755819556163,40.14755819556163,486700
2003-02-21,40.12936782836914,40.32024280488493,40.08846406637174,40.247526546801566,250400
2003-02-24,40.32028579711914,40.40208994103706,40.27483982101046,40.39299866543189,168200
2003-02-25,40.506591796875,40.74291628297722,40.4475124090013,40.62929967508676,358500
2003-02-26,40.788333892822266,40.788333892822266,40.515654916804046,40.62018018174874,334000
2003-02-27,40.85652542114258,40.89742572819963,40.58838847254618,40.65655911827767,695700
2003-02-28,41.11557388305664,41.14738639091011,40.7110990829326,40.75654502739422,213100
2003-03-03,41.16572570800781,41.26152319155147,41.015188794085425,41.056243366869474,204100
2003-03-04,41.19314956665039,41.26157393877831,41.065415951112925,41.1155961442635,83100
2003-03-05,41.33001708984375,41.34370196933487,41.07455672497894,41.33914266309546,126000
2003-03-06,41.170284271240234,41.36644199756497,41.08360887484218,41.30713979393396,166000
2003-03-07,41.31173324584961,41.41665636404142,41.0790835374657,41.38472384639755,263800
2003-03-10,41.5261116027832,41.5261116027832,41.36644911907391,41.42575133291418,147200
2003-03-11,41.453128814697266,41.58542159498099,41.38926381461291,41.50786825455158,82800
2003-03-12,41.603702545166016,41.6766931700266,41.4577247758294,41.47597243204454,454800
2003-03-13,40.83729934692383,41.234177853705674,40.83729934692383,41.12469544784214,830200
2003-03-14,41.037960052490234,41.11095053671346,40.88286049408265,41.010590361095446,590900
2003-03-17,40.54533004760742,41.29346594528955,40.53620796707157,41.29346594528955,724400
2003-03-18,40.162139892578125,40.69130757154521,40.1484550316263,40.58182520354887,415200
2003-03-19,39.86562728881836,40.17583027442029,39.838257563153604,40.16214541158792,398400
2003-03-20,39.8017578125,40.121082844057874,39.578230290409486,40.061780618306216,206700
2003-03-21,39.25434112548828,39.71052171506801,39.25434112548828,39.65121601097836,843400
2003-03-24,39.87472915649414,39.96140106305751,39.61926577402383,39.73331087036839,373800
2003-03-25,39.829124450683594,40.061777515877026,39.64209222679277,39.98422765427306,606400
2003-03-26,39.91123580932617,39.98422636875842,39.801753450559225,39.801753450559225,309500
2003-03-27,39.938621520996094,40.08459920521003,39.838261210527286,40.029856268486355,191600
2003-03-28,40.029850006103516,40.18039044825575,40.016165144159125,40.10739987737637,253400
2003-03-31,40.554439544677734,40.568124400251726,40.28073199205683,40.28073199205683,643800
2003-04-01,40.439022064208984,40.67725096471028,40.26951666852967,40.49858103695675,289800
2003-04-02,40.01750946044922,40.17785367904052,39.98544061673096,40.15494935937994,312200
2003-04-03,39.994598388671875,40.12287374188873,39.92129618955297,39.971690577636906,245600
2003-04-04,39.88007354736328,39.99460563280058,39.8021890728821,39.884652314206626,184900
2003-04-07,39.788482666015625,39.79306493234863,39.36242277341929,39.49986280144847,485400
2003-04-08,40.109161376953125,40.12748344561767,39.852606977478416,39.88009707096309,194700
2003-04-09,40.228275299072266,40.25118312947694,39.93507324516222,40.04044437168186,102400
2003-04-10,40.040435791015625,40.2465922395016,40.0175279655201,40.20078008375399,53300
2003-04-11,39.97629165649414,40.00377824648158,39.66934292224864,39.77471400927194,450000
2003-04-14,39.86634826660156,39.907581657127686,39.724329522526155,39.90299939257062,207100
2003-04-15,40.08165740966797,40.09998296723327,39.875501003733156,40.00835867464951,128500
2003-04-16,40.24661636352539,40.26952420275199,40.07252866923805,40.10001528011354,97700
2003-04-17,40.31074523925781,40.498579692851536,40.22370315891088,40.42527741967015,106200
2003-04-21,40.22368240356445,40.23742569888326,39.97629260209712,40.077081428092285,148000
2003-04-22,40.20079040527344,40.4344370033913,40.141234937035065,40.38404257055717,299900
2003-04-23,40.283241271972656,40.31989239276636,40.13205802013106,40.214521294295274,42700
2003-04-24,40.64517593383789,40.76886913613711,40.49857490006931,40.49857490006931,199000
2003-04-25,40.73676681518555,40.8192300474123,40.62681700396371,40.658885844538474,529700
2003-04-28,40.67265319824219,40.81467193406499,40.67265319824219,40.81467193406499,80500
2003-04-29,40.603939056396484,40.668076784720725,40.46192030014196,40.55812689262832,177500
2003-04-30,40.97960662841797,41.011675494330454,40.64975693413703,40.67724353484938,293400
2003-05-01,40.999420166015625,41.266548223364545,40.89809900196238,41.082321855750614,231200
2003-05-02,40.67698669433594,41.022409476561556,40.65395710332533,41.01780285559499,231500
2003-05-05,40.893470764160156,40.93031672097489,40.62173622493126,40.67239853709557,77700
2003-05-06,41.09614944458008,41.17444452351597,40.76914573593936,40.916526154923666,260600
2003-05-07,41.57510757446289,41.60274380176334,41.36785519574259,41.45075684999555,306900
2003-05-08,41.676483154296875,41.86531629741205,41.57976502507757,41.727145533482485,437400
2003-05-09,41.717891693115234,41.73631467642128,41.54287510862018,41.58893432379769,110000
2003-05-12,41.98043441772461,41.99885741040517,41.78699826531854,41.97582779109783,364700
2003-05-13,42.07252502441406,42.08173827310335,41.83303326586499,41.86527260862784,227800
2003-05-14,42.717315673828125,42.82324695150115,42.196879561862474,42.293597590785744,1426500
2003-05-15,42.85087966918945,43.094978053679874,42.648230362597474,42.648230362597474,810300
2003-05-16,43.1640625,43.18248548330549,42.809426220562685,43.05352811399184,703900
2003-05-19,43.01665115356445,43.40352298276138,42.8922969843067,43.343650965525356,817800
2003-05-20,43.65229415893555,43.65229415893555,42.88775906655314,42.90157543662216,606600
2003-05-21,43.64768981933594,44.05759539789714,43.34832574860515,43.40819785998575,1799600
2003-05-22,44.03456115722656,44.07601026526414,43.70756086534077,43.79967233686476,576200
2003-05-23,44.14509582519531,44.31089928574925,44.048377725510086,44.10824983088835,690600
2003-05-27,43.34829330444336,44.08058851902649,43.34829330444336,44.03913943766902,846400
2003-05-28,43.27460479736328,43.357506480481476,42.975237413112836,43.24697207426569,730500
2003-05-29,43.65229415893555,43.66150741486662,43.32529384993422,43.43122521017603,508300
2003-05-30,43.569332122802734,43.63381076976858,43.279178211456426,43.50024685424712,722200
2003-06-02,43.249305725097656,43.4204321455283,43.05504886739542,43.4204321455283,478600
2003-06-03,43.596187591552734,43.74419063004868,43.341805715073406,43.3649326233609,389400
2003-06-04,43.72568893432617,43.80431477505733,43.49906005806019,43.68868729327479,394100
2003-06-05,43.38343811035156,44.11420120664501,43.38343811035156,44.03094926799498,820900
2003-06-06,43.54069137573242,43.54531746378779,43.1891827856214,43.33718584535163,276800
2003-06-09,43.83208084106445,43.88295723460972,43.60082578992127,43.79970527505129,282200
2003-06-10,44.354679107666016,44.368553833507136,43.97079522560715,43.9754213104438,534800
2003-06-11,44.299190521240234,44.67844843699862,44.26218888831992,44.51657070380966,633600
2003-06-12,44.64603805541992,44.73854206554472,44.405534686429796,44.451784927158606,315400
2003-06-13,44.94670867919922,44.99295895981839,44.75245538339658,44.83108121331619,478400
2003-06-16,44.521217346191406,45.16873210658424,44.521217346191406,45.0947288065752,789300
2003-06-17,44.169708251953125,44.41483800541317,44.123457954282244,44.387088532544944,691600
2003-06-18,43.60543441772461,43.966191588459786,43.56843277747725,43.966191588459786,657600
2003-06-19,43.52215576171875,43.69791168061526,43.24465068763872,43.45740469538902,817700
2003-06-20,43.36031723022461,43.49907165682999,43.02730942930902,43.4296944435273,561700
2003-06-23,43.619319915771484,43.67482238984037,43.25856265600246,43.39269098849865,819900
2003-06-24,44.02167510986328,44.02167510986328,43.480539586567374,43.54529066480779,292900
2003-06-25,43.31867599487305,44.16506637277865,43.2215458172192,44.13269082311746,1002800
2003-06-26,42.73594665527344,43.12907965145558,42.60644435334738,43.12907965145558,1423800
2003-06-27,42.58327102661133,42.805277251328796,42.342767517780864,42.805277251328796,735900
2003-06-30,42.782196044921875,42.791444696856004,42.40293779950841,42.51393926608301,541900
2003-07-01,42.56997299194336,42.941396076433364,42.48640217805041,42.78354206251715,449000
2003-07-02,42.6767463684082,42.74638928836391,42.30067955970787,42.34246318636967,338800
2003-07-03,42.063926696777344,42.57927973313024,42.063926696777344,42.574635923723,559100
2003-07-07,41.794654846191406,42.059295386026925,41.794654846191406,41.91536913133088,465400
2003-07-08,41.83176040649414,42.008189634910565,41.61354754536008,41.98497414416528,389600
2003-07-09,41.96641159057617,42.10569748097899,41.836413315366784,42.03141072818086,270400
2003-07-10,41.95248794555664,42.133557496048944,41.841061347297,42.10570173203096,718000
2003-07-11,42.152103424072266,42.152103424072266,41.882819395850746,41.92460655852641,389500
2003-07-14,41.66926574707031,42.18926231626001,41.613550690382795,42.101047695384814,465900
2003-07-15,40.69432067871094,41.72038354097609,40.578250171094645,41.57181343291486,3171100
2003-07-16,40.92646026611328,41.191100872558096,40.462178251845835,40.58289256736876,1205400
2003-07-17,40.801048278808594,40.87533500327998,40.476052714711244,40.54569563335667,1030600
2003-07-18,40.7175178527832,40.83823212863402,40.596807119121884,40.69430588501272,550800
2003-07-21,39.853939056396484,40.671075832595236,39.765727942906445,40.6246483714655,1267600
2003-07-22,40.048946380615234,40.09537384907152,39.668235471771624,39.91430424255985,1576900
2003-07-23,40.18358612060547,40.41572699122205,40.11394315098278,40.29965655591376,1374700
2003-07-24,39.83073425292969,39.965376393927556,39.71930761776171,39.88180553200436,701100
2003-07-25,39.72393035888672,40.21607123627359,39.64964714894494,39.91893131213189,1273500
2003-07-28,39.18999099731445,39.59855731579445,39.18534719193808,39.57534183109822,1268500
2003-07-29,38.65608596801758,39.6264327856666,38.65608596801758,39.08322417840316,2139300
2003-07-30,39.092525482177734,39.3339539977217,38.80002922831109,38.878956282851284,1963400
2003-07-31,38.51216125488281,38.865016298902,38.17788144401965,38.855732224511854,4706400
2003-08-01,38.483272552490234,38.6138660449041,38.23607721922029,38.2920438254515,3061200
2003-08-04,38.814388275146484,38.814388275146484,38.40861293375082,38.46924811670121,1858700
2003-08-05,38.259368896484375,38.8470427628476,38.15209727006137,38.80972934565555,2413000
2003-08-06,39.01494598388672,39.0709125461103,38.41794559748196,38.478577226025166,2549700
2003-08-07,39.17820358276367,39.2015253654009,38.7770931185535,39.08492356902362,1796400
2003-08-08,39.01960372924805,39.54664225558602,39.01493866380369,39.336757011417845,2399100
2003-08-11,38.823707580566406,38.97762270452985,38.669796015005055,38.968296132654224,1355000
2003-08-12,38.641822814941406,39.01494987283863,38.61850459782492,38.907674687212086,1534200
2003-08-13,37.89554214477539,38.40858877290148,37.86755888311049,38.338627060338716,2258100
2003-08-14,38.26872253417969,38.292040765444014,37.73701846703821,37.984213780554185,1612300
2003-08-15,38.2453498840332,38.478553236984624,38.198709925123076,38.338629801853465,515100
2003-08-18,38.422603607177734,38.525213706449385,38.25003531149602,38.38529375522659,655300
2003-08-19,39.01494598388672,39.01494598388672,38.478577226025166,38.501898999220316,1086500
2003-08-20,38.8050537109375,39.11754904681343,38.59050695811673,39.098892343298274,503600
2003-08-21,38.7117805480957,38.92166227228443,38.44126363723688,38.739763829080076,783600
2003-08-22,38.88434982299805,39.1082231727436,38.66513798083692,38.68845619396726,413200
2003-08-25,38.581214904785156,38.96366877302753,38.36200289035254,38.86105859108839,648200
2003-08-26,38.88434982299805,38.88434982299805,38.3946210880252,38.455252712247386,837200
2003-08-27,38.70712661743164,38.83772004413303,38.529893189537475,38.83772004413303,409100
2003-08-28,39.10822296142578,39.168858143723064,38.81905292303338,38.81905292303338,557200
2003-08-29,39.01494598388672,39.173522654724174,38.88901410207769,39.15020443993202,651100
2003-09-02,38.44432067871094,39.18922226556617,38.434952443499945,39.17985045605712,868700
2003-09-03,38.50521469116211,38.6410772922245,38.35998028351779,38.6410772922245,639900
2003-09-04,38.72072982788086,38.748838106329146,38.49117054719146,38.645769652954925,562900
2003-09-05,39.38596725463867,39.39533548506421,38.96432539956473,39.07207970808771,838000
2003-09-08,38.978389739990234,39.56400258809283,38.978389739990234,39.17984070270941,621100
2003-09-09,39.259525299072266,39.325113716489895,38.84725116181781,39.12834488993632,599900
2003-09-10,39.657711029052734,39.6811334032656,39.268863159280535,39.30634324717861,1285900
2003-09-11,39.40005111694336,39.531227887658446,39.25950610873389,39.475011314094225,859500
2003-09-12,39.671783447265625,39.99972543172867,39.56402903848516,39.83106853277637,1375300
2003-09-15,39.610877990722656,39.7701630643049,39.404741002040424,39.58745203317266,367100
2003-09-16,39.54998016357422,39.58746027373639,39.306366596120164,39.526557775447884,655200
2003-09-17,40.04189682006836,40.08405926331783,39.57809207282395,39.690528829122584,1223900
2003-09-18,40.06999206542969,40.12621221241905,39.74205014373895,40.12621221241905,615000
2003-09-19,40.116825103759766,40.30422194796883,40.05123674443122,40.12619691183385,869300
2003-09-22,39.798282623291016,39.90603705451396,39.4609723294329,39.821708587474355,1126400
2003-09-23,40.06999206542969,40.07467797125352,39.65303580458051,39.76547252426036,632100
2003-09-24,40.41666793823242,40.51973640501297,39.98097169412267,40.07467192496787,1005300
2003-09-25,40.6181526184082,40.62752443640635,40.36048481227998,40.43075915006087,846800
2003-09-26,40.983585357666016,40.98826769315184,40.674379649110364,40.73059984365736,1869700
2003-09-29,40.655616760253906,40.96950462807917,40.59940017156872,40.76805351192417,743000
2003-09-30,41.33022689819336,41.34428103940684,40.739927947138796,40.758667993522884,1623900
2003-10-01,41.1735725402832,41.36645777989866,41.093597309373045,41.164165167506276,931900
2003-10-02,40.98540115356445,41.14064615249694,40.646678266383056,40.8536727947033,1194100
2003-10-03,40.12443923950195,40.55254429438427,40.03505312936329,40.48198009082957,1451200
2003-10-06,40.298561096191406,40.359718019320496,40.02570050518726,40.04451884828051,507200
2003-10-07,39.83278274536133,40.256186147110505,39.81396441759147,40.19973116380094,594200
2003-10-08,39.82339859008789,39.97864719276549,39.68226284415714,39.72930689639035,811800
2003-10-09,39.54112243652344,39.57875551691855,39.35294267762641,39.47996195107444,1385600
2003-10-10,39.77632141113281,39.86100207032085,39.65870958388432,39.75279760999186,256600
2003-10-13,39.621089935302734,39.7528146640548,39.621089935302734,39.68224681958629,116300
2003-10-14,39.34821319580078,39.56461853030325,39.30587466021968,39.39996268766313,337100
2003-10-15,39.15536117553711,39.18829236888652,38.976588763728095,39.1224299821877,465600
2003-10-16,39.000118255615234,39.4094054911713,38.929550376964784,39.27297880547354,564900
2003-10-17,39.30119705200195,39.371764917240895,39.051860372157655,39.0847915640384,354500
2003-10-20,39.43293762207031,39.58818626996493,39.244757769097944,39.25887062995525,281600
2003-10-21,39.57876205444336,39.696373974527056,39.44703727822657,39.53171800425607,429700
2003-10-22,39.96453857421875,39.988062399558274,39.70579444164305,39.79988256453752,798000
2003-10-23,39.67284393310547,39.98804293956684,39.5270027475906,39.98804293956684,1055600
2003-10-24,40.11506652832031,40.2703151025948,39.82809678543022,39.98804725160603,1412200
2003-10-27,40.03507995605469,40.14328445605591,39.89394786514852,40.058603765820436,346900
2003-10-28,40.246788024902344,40.31265039261479,39.78574786168532,39.917472597110226,2200300
2003-10-29,39.8845329284668,40.152687822601855,39.80455772600508,40.1197566457512,926600
2003-10-30,39.70576477050781,39.77633260456098,39.42349702352429,39.517585076109086,936300
2003-10-31,40.07741928100586,40.09153213018234,39.39526832723292,39.86101388543178,887400
2003-11-03,39.88752365112305,39.9536561570952,39.698572089509206,39.944206596841305,957700
2003-11-04,40.11429214477539,40.13791245883089,39.958406721498505,39.98675181915589,246500
2003-11-05,39.840301513671875,40.0670442134367,39.80251406700519,40.0670442134367,275100
2003-11-06,39.46710968017578,39.64188690743839,39.44348938267745,39.5710296188948,861600
2003-11-07,39.443519592285156,39.4860318356004,39.23095116780061,39.26401744725275,725700
2003-11-10,39.41044235229492,39.60411519123624,39.30179397633773,39.490745636637584,553900
2003-11-11,39.415157318115234,39.443498798717854,39.3773662746769,39.41987849558083,99900
2003-11-12,39.70331573486328,39.75055274672382,39.580496620863485,39.61356288956116,321400
2003-11-13,40.317405700683594,40.32685526580338,39.93478120425446,39.96312269170755,920400
2003-11-14,40.58662033081055,40.60551583832907,40.24650840337617,40.29374897414726,484800
2003-11-17,40.64805221557617,40.90313268637621,40.60081162088225,40.690564426059055,695000
2003-11-18,40.89842224121094,40.91259298175676,40.52051900821155,40.610271836938175,632200
2003-11-19,40.44495391845703,40.917331314171044,40.41660882402579,40.82285367265613,553900
